cf_id,contact_id,company_name,description, goal , pledged ,outcome,backers_count,country,currency,launched_date,end_date,category_id,subcategory_id
2160,2243,"Barnes, Wilcox and Riley",Reverse-engineered well-modulated ability," $5,600.00 "," $13,868.00 ",successful,555,US,USD,2/21/21,1/2/22,cat05,scat05
113,3336,Reyes PLC,Expanded optimal pricing structure," $8,300.00 "," $8,317.00 ",successful,297,US,USD,9/13/20,4/30/21,cat03,scat09
2609,3305,"Pace, Simpson and Watkins",Down-sized uniform ability," $6,900.00 "," $10,557.00 ",successful,123,US,USD,12/2/20,3/22/21,cat06,scat014
2529,6191,"Valenzuela, Davidson and Castro",Multi-layered upward-trending conglomeration," $8,700.00 "," $3,227.00 ",canceled,38,DK,DKK,4/14/21,7/10/21,cat04,scat04
1780,1326,Dominguez-Owens,Open-architected systematic intranet," $123,600.00 "," $5,429.00 ",canceled,60,US,USD,7/16/21,8/17/21,cat02,scat02
1840,6159,Thomas-Simmons,Proactive 24hour frame," $48,500.00 "," $75,906.00 ",successful,3036,US,USD,4/10/21,7/20/21,cat05,scat05
2280,2003,Beck-Knight,Exclusive fresh-thinking model," $4,900.00 "," $13,250.00 ",successful,144,AU,AUD,11/16/20,9/14/21,cat04,scat04
3150,5881,Mccoy Ltd,Business-focused encompassing intranet," $8,400.00 "," $11,261.00 ",successful,121,GB,GBP,10/22/20,10/11/21,cat04,scat04
2490,1918,Dawson-Tyler,Optional 6thgeneration access," $193,200.00 "," $97,369.00 ",failed,1596,US,USD,12/8/20,7/28/21,cat07,scat021
3081,2157,Johns-Thomas,Realigned web-enabled functionalities," $54,300.00 "," $48,227.00 ",canceled,524,US,USD,11/25/20,4/7/21,cat04,scat04
1954,3149,"Quinn, Cruz and Schmidt",Enterprise-wide multimedia software," $8,900.00 "," $14,685.00 ",successful,181,US,USD,5/1/21,10/20/21,cat03,scat03
2560,2444,Stewart Inc,Versatile mission-critical knowledgebase," $4,200.00 ", $735.00 ,failed,10,US,USD,1/24/21,4/13/21,cat04,scat04
1071,6207,Moore Group,Multi-lateral object-oriented open system," $5,600.00 "," $10,397.00 ",successful,122,US,USD,12/9/21,2/2/22,cat05,scat07
1649,5580,Carson PLC,Visionary system-worthy attitude," $28,800.00 "," $118,847.00 ",successful,1071,CA,CAD,9/5/21,2/22/22,cat03,scat09
685,5942,"Cruz, Hall and Mason",Synergized content-based hierarchy," $8,000.00 "," $7,220.00 ",canceled,219,US,USD,6/6/21,7/8/21,cat03,scat03
1069,1592,"Glass, Baker and Jones",Business-focused 24hour access," $117,000.00 "," $107,622.00 ",failed,1121,US,USD,5/24/21,12/31/21,cat02,scat02
1277,2344,Marquez-Kerr,Automated hybrid orchestration," $15,800.00 "," $83,267.00 ",successful,980,US,USD,4/1/21,1/1/22,cat02,scat017
2764,5995,Stone PLC,Exclusive 5thgeneration leverage," $4,200.00 "," $13,404.00 ",successful,536,US,USD,7/13/21,9/17/21,cat04,scat04
959,5022,Caldwell PLC,Grass-roots zero administration alliance," $37,100.00 "," $131,404.00 ",successful,1991,US,USD,12/17/20,3/21/21,cat08,scat015
1746,5991,Silva-Hawkins,Proactive heuristic orchestration," $7,700.00 "," $2,533.00 ",canceled,29,US,USD,9/21/20,1/10/21,cat06,scat010
2392,4020,Gardner Inc,Function-based systematic Graphical User Interface," $3,700.00 "," $5,028.00 ",successful,180,US,USD,7/22/21,1/3/22,cat02,scat08
2762,6028,Garcia Group,Extended zero administration software," $74,700.00 "," $1,557.00 ",failed,15,US,USD,3/23/21,6/16/21,cat04,scat04
1699,2790,Meyer-Avila,Multi-tiered discrete support," $10,000.00 "," $6,100.00 ",failed,191,US,USD,12/2/20,5/28/21,cat02,scat08
220,4033,"Nelson, Smith and Graham",Phased system-worthy conglomeration," $5,300.00 "," $1,592.00 ",failed,16,US,USD,1/15/20,2/3/21,cat04,scat04
285,1261,Garcia Ltd,Balanced mobile alliance," $1,200.00 "," $14,150.00 ",successful,130,US,USD,7/12/20,7/10/21,cat04,scat04
2182,1979,West-Stevens,Reactive solution-oriented groupware," $1,200.00 "," $13,513.00 ",successful,122,US,USD,3/30/21,7/15/21,cat02,scat06
2244,2122,Clark-Conrad,Exclusive bandwidth-monitored orchestration," $3,900.00 ", $504.00 ,failed,17,US,USD,7/27/21,9/17/21,cat04,scat04
2357,4506,Fitzgerald Group,Intuitive exuding initiative," $2,000.00 "," $14,240.00 ",successful,140,US,USD,10/12/20,11/30/21,cat04,scat04
971,3016,"Hill, Mccann and Moore",Streamlined needs-based knowledge user," $6,900.00 "," $2,091.00 ",failed,34,US,USD,7/21/20,6/11/21,cat03,scat09
2077,3272,Edwards LLC,Automated system-worthy structure," $55,800.00 "," $118,580.00 ",successful,3388,US,USD,12/25/20,8/6/21,cat03,scat03
2197,1375,Greer and Sons,Secured clear-thinking intranet," $4,900.00 "," $11,214.00 ",successful,280,US,USD,2/25/21,4/28/21,cat04,scat04
1294,4014,Martinez PLC,Cloned actuating architecture," $194,900.00 "," $68,137.00 ",canceled,614,US,USD,7/13/20,6/20/21,cat05,scat011
1111,3199,Hunter-Logan,Down-sized needs-based task-force," $8,600.00 "," $13,527.00 ",successful,366,IT,EUR,8/20/20,4/8/21,cat03,scat09
985,2184,Ramos and Sons,Extended responsive Internet solution, $100.00 , $1.00 ,failed,1,GB,GBP,6/11/21,6/28/21,cat02,scat06
487,2170,Lane-Barber,Universal value-added moderator," $3,600.00 "," $8,363.00 ",successful,270,US,USD,3/8/21,7/22/21,cat06,scat010
1496,1478,Lowery Group,Sharable motivating emulation," $5,800.00 "," $5,362.00 ",canceled,114,US,USD,12/24/20,8/29/21,cat04,scat04
3054,6163,Guerrero-Griffin,Networked web-enabled product," $4,700.00 "," $12,065.00 ",successful,137,US,USD,6/10/21,1/8/22,cat08,scat015
501,1889,"Perez, Reed and Lee",Advanced dedicated encoding," $70,400.00 "," $118,603.00 ",successful,3205,US,USD,9/1/20,7/9/21,cat04,scat04
632,5912,"Chen, Pollard and Clarke",Stand-alone multi-state project," $4,500.00 "," $7,496.00 ",successful,288,DK,DKK,3/17/21,8/10/21,cat04,scat04
1253,2537,"Serrano, Gallagher and Griffith",Customizable bi-directional monitoring," $1,300.00 "," $10,037.00 ",successful,148,US,USD,1/23/21,11/8/21,cat04,scat04
665,2118,Callahan-Gilbert,Profit-focused motivating function," $1,400.00 "," $5,696.00 ",successful,114,US,USD,5/20/20,3/6/21,cat05,scat07
2505,3234,Logan-Miranda,Proactive systemic firmware," $29,600.00 "," $167,005.00 ",successful,1518,CA,CAD,11/2/21,11/10/21,cat02,scat02
1519,3842,Rodriguez PLC,Grass-roots upward-trending installation," $167,500.00 "," $114,615.00 ",failed,1274,US,USD,1/19/20,3/14/21,cat02,scat06
1920,3032,Smith-Kennedy,Virtual heuristic hub," $48,300.00 "," $16,592.00 ",failed,210,IT,EUR,8/21/21,11/19/21,cat07,scat012
2782,3238,Mitchell-Lee,Customizable leadingedge model," $2,200.00 "," $14,420.00 ",successful,166,US,USD,7/3/21,7/22/21,cat02,scat02
2089,2059,Davis Ltd,Upgradable uniform service-desk," $3,500.00 "," $6,204.00 ",successful,100,AU,AUD,4/22/21,7/19/21,cat02,scat018
2607,5238,Rowland PLC,Inverse client-driven product," $5,600.00 "," $6,338.00 ",successful,235,US,USD,7/22/20,7/15/21,cat04,scat04
2464,2578,Shaffer-Mason,Managed bandwidth-monitored system engine," $1,100.00 "," $8,010.00 ",successful,148,US,USD,9/27/21,11/24/21,cat02,scat02
335,4789,Matthews LLC,Advanced transitional help-desk," $3,900.00 "," $8,125.00 ",successful,198,US,USD,9/5/20,4/21/21,cat02,scat08
1973,2357,Montgomery-Castro,De-engineered disintermediate encryption," $43,800.00 "," $13,653.00 ",failed,248,AU,AUD,1/26/21,1/18/22,cat05,scat023
1006,1235,"Hale, Pearson and Jenkins",Upgradable attitude-oriented project," $97,200.00 "," $55,372.00 ",failed,513,US,USD,12/17/20,5/27/21,cat06,scat019
2678,3558,Ramirez-Calderon,Fundamental zero tolerance alliance," $4,800.00 "," $11,088.00 ",successful,150,US,USD,10/1/20,8/11/21,cat04,scat04
2103,1707,Johnson-Morales,Devolved 24hour forecast," $125,600.00 "," $109,106.00 ",failed,3410,US,USD,1/26/21,1/30/21,cat07,scat012
627,2842,Mathis-Rodriguez,User-centric attitude-oriented intranet," $4,300.00 "," $11,642.00 ",successful,216,IT,EUR,2/17/21,6/2/21,cat04,scat04
2242,5318,"Smith, Mack and Williams",Self-enabling 5thgeneration paradigm," $5,600.00 "," $2,769.00 ",canceled,26,US,USD,7/4/20,2/14/21,cat04,scat04
2711,1620,Johnson-Pace,Persistent 3rdgeneration moratorium," $149,600.00 "," $169,586.00 ",successful,5139,US,USD,7/10/21,1/12/22,cat02,scat08
1210,4998,"Meza, Kirby and Patel",Cross-platform empowering project," $53,100.00 "," $101,185.00 ",successful,2353,US,USD,4/12/21,4/21/21,cat04,scat04
692,3111,Gonzalez-Snow,Polarized user-facing interface," $5,000.00 "," $6,775.00 ",successful,78,IT,EUR,12/21/20,12/1/21,cat03,scat03
864,1424,Murphy LLC,Customer-focused non-volatile framework," $9,400.00 ", $968.00 ,failed,10,US,USD,2/21/21,6/16/21,cat02,scat02
1349,3244,Taylor-Rowe,Synchronized multimedia frame," $110,800.00 "," $72,623.00 ",failed,2201,US,USD,6/8/21,11/23/21,cat04,scat04
1582,4643,Henderson Ltd,Open-architected stable algorithm," $93,800.00 "," $45,987.00 ",failed,676,US,USD,11/30/20,5/7/21,cat04,scat04
2862,6132,Moss-Guzman,Cross-platform optimizing website," $1,300.00 "," $10,243.00 ",successful,174,CH,CHF,9/8/20,2/13/21,cat05,scat011
23,3790,Webb Group,Public-key actuating projection," $108,700.00 "," $87,293.00 ",failed,831,US,USD,12/18/20,3/14/21,cat04,scat04
526,1312,Brooks-Rodriguez,Implemented intangible instruction set," $5,100.00 "," $5,421.00 ",successful,164,US,USD,2/19/21,4/9/21,cat05,scat07
2134,5686,Thomas Ltd,Cross-group interactive architecture," $8,700.00 "," $4,414.00 ",canceled,56,CH,CHF,11/15/21,12/26/21,cat04,scat04
422,2111,Williams and Sons,Centralized asymmetric framework," $5,100.00 "," $10,981.00 ",successful,161,US,USD,3/7/21,6/15/21,cat05,scat011
988,5685,"Vega, Chan and Carney",Down-sized systematic utilization," $7,400.00 "," $10,451.00 ",successful,138,US,USD,4/18/21,11/18/21,cat02,scat02
812,1905,Byrd Group,Profound fault-tolerant model," $88,900.00 "," $102,535.00 ",successful,3308,US,USD,9/25/21,9/28/21,cat03,scat03
1589,3271,"Peterson, Fletcher and Sanchez",Multi-channeled bi-directional moratorium," $6,700.00 "," $12,939.00 ",successful,127,AU,AUD,10/7/21,11/16/21,cat05,scat011
2504,4178,Smith-Brown,Object-based content-based ability," $1,500.00 "," $10,946.00 ",successful,207,IT,EUR,12/1/20,7/19/21,cat02,scat018
1707,3275,Vance-Glover,Progressive coherent secured line," $61,200.00 "," $60,994.00 ",failed,859,CA,CAD,2/27/21,11/6/21,cat02,scat02
3138,5713,Joyce PLC,Synchronized directional capability," $3,600.00 "," $3,174.00 ",live,31,US,USD,9/25/20,5/18/21,cat05,scat011
120,3339,Kennedy-Miller,Cross-platform composite migration," $9,000.00 "," $3,351.00 ",failed,45,US,USD,3/8/20,3/25/21,cat04,scat04
265,5585,White-Obrien,Operative local pricing structure," $185,900.00 "," $56,774.00 ",canceled,1113,US,USD,11/26/21,12/31/21,cat04,scat04
2499,4407,"Stafford, Hess and Raymond",Optional web-enabled extranet," $2,100.00 ", $540.00 ,failed,6,US,USD,9/23/21,1/18/22,cat01,scat01
127,1941,"Jordan, Schneider and Hall",Reduced 6thgeneration intranet," $2,000.00 ", $680.00 ,failed,7,US,USD,8/12/21,10/4/21,cat04,scat04
1705,4690,"Rodriguez, Cox and Rodriguez",Networked disintermediate leverage," $1,100.00 "," $13,045.00 ",successful,181,CH,CHF,6/9/20,5/1/21,cat06,scat010
415,3607,Welch Inc,Optional optimal website," $6,600.00 "," $8,276.00 ",successful,110,US,USD,10/6/21,12/18/21,cat02,scat02
3042,2670,Vasquez Inc,Stand-alone asynchronous functionalities," $7,100.00 "," $1,022.00 ",failed,31,US,USD,12/2/20,7/2/21,cat05,scat07
2098,5261,Freeman-Ferguson,Profound full-range open system," $7,800.00 "," $4,275.00 ",failed,78,US,USD,2/10/21,4/14/21,cat07,scat021
1015,4121,"Houston, Moore and Rogers",Optional tangible utilization," $7,600.00 "," $8,332.00 ",successful,185,US,USD,8/12/21,11/23/21,cat03,scat03
2454,4620,Small-Fuentes,Seamless maximized product," $3,400.00 "," $6,408.00 ",successful,121,US,USD,4/11/20,1/28/21,cat04,scat04
662,4630,Reid-Day,Devolved tertiary time-frame," $84,500.00 "," $73,522.00 ",failed,1225,GB,GBP,7/13/21,8/29/21,cat04,scat04
751,3440,Wallace LLC,Centralized regional function, $100.00 , $1.00 ,failed,1,CH,CHF,6/17/21,7/16/21,cat02,scat02
2336,3572,Olson-Bishop,User-friendly high-level initiative," $2,300.00 "," $4,667.00 ",successful,106,US,USD,11/4/20,10/29/21,cat08,scat015
1757,5306,"Rodriguez, Anderson and Porter",Reverse-engineered zero-defect infrastructure," $6,200.00 "," $12,216.00 ",successful,142,US,USD,9/30/20,9/7/21,cat08,scat015
2779,5122,"Perez, Brown and Meyers",Stand-alone background customer loyalty," $6,100.00 "," $6,527.00 ",successful,233,US,USD,7/17/20,7/12/21,cat04,scat04
1698,1368,English-Mccullough,Business-focused discrete software," $2,600.00 "," $6,987.00 ",successful,218,US,USD,5/31/21,9/19/21,cat02,scat02
550,5370,Smith-Nguyen,Advanced intermediate Graphic Interface," $9,700.00 "," $4,932.00 ",failed,67,AU,AUD,1/18/21,6/12/21,cat05,scat05
746,5636,Harmon-Madden,Adaptive holistic hub, $700.00 ," $8,262.00 ",successful,76,US,USD,10/4/20,7/30/21,cat05,scat07
906,6033,Walker-Taylor,Automated uniform concept, $700.00 ," $1,848.00 ",successful,43,US,USD,5/25/21,9/11/21,cat04,scat04
3098,3599,"Harris, Medina and Mitchell",Enhanced regional flexibility," $5,200.00 "," $1,583.00 ",failed,19,US,USD,1/2/21,5/11/21,cat01,scat01
1052,5566,Williams and Sons,Public-key bottom-line algorithm," $140,800.00 "," $88,536.00 ",failed,2108,CH,CHF,7/12/20,3/27/21,cat05,scat05
1073,1873,Ball-Fisher,Multi-layered intangible instruction set," $6,400.00 "," $12,360.00 ",successful,221,US,USD,8/19/20,1/28/21,cat04,scat04
1327,3904,"Page, Holt and Mack",Fundamental methodical emulation," $92,500.00 "," $71,320.00 ",failed,679,US,USD,8/1/21,10/14/21,cat07,scat012
1849,4453,Landry Group,Expanded value-added hardware," $59,700.00 "," $134,640.00 ",successful,2805,CA,CAD,12/17/20,6/11/21,cat06,scat010
1550,5481,Buckley Group,Diverse high-level attitude," $3,200.00 "," $7,661.00 ",successful,68,US,USD,11/29/20,3/1/21,cat07,scat012
2139,2987,Vincent PLC,Visionary 24hour analyzer," $3,200.00 "," $2,950.00 ",failed,36,DK,DKK,8/13/21,12/26/21,cat02,scat02
2442,2431,Watson-Douglas,Centralized bandwidth-monitored leverage," $9,000.00 "," $11,721.00 ",successful,183,CA,CAD,3/29/21,11/27/21,cat02,scat02
108,4158,"Jones, Casey and Jones",Ergonomic mission-critical moratorium," $2,300.00 "," $14,150.00 ",successful,133,US,USD,12/6/20,2/27/21,cat04,scat04
322,3753,Alvarez-Bauer,Front-line intermediate moderator," $51,300.00 "," $189,192.00 ",successful,2489,IT,EUR,10/25/20,4/24/21,cat06,scat010
2060,4391,Martinez LLC,Automated local secured line, $700.00 ," $7,664.00 ",successful,69,US,USD,11/10/21,1/12/22,cat04,scat04
589,2026,Buck-Khan,Integrated bandwidth-monitored alliance," $8,900.00 "," $4,509.00 ",failed,47,US,USD,2/2/21,9/26/21,cat07,scat012
198,4547,"Valdez, Williams and Meyer",Cross-group heuristic forecast," $1,500.00 "," $12,009.00 ",successful,279,GB,GBP,2/13/21,12/4/21,cat02,scat02
1485,2798,Alvarez-Andrews,Extended impactful secured line," $4,900.00 "," $14,273.00 ",successful,210,US,USD,1/8/21,11/9/21,cat05,scat05
2136,4732,Stewart and Sons,Distributed optimizing protocol," $54,000.00 "," $188,982.00 ",successful,2100,US,USD,2/17/20,1/7/21,cat02,scat02
3200,5126,Dyer Inc,Secured well-modulated system engine," $4,100.00 "," $14,640.00 ",successful,252,US,USD,1/1/21,4/5/21,cat02,scat02
2693,5151,"Anderson, Williams and Cox",Streamlined national benchmark," $85,000.00 "," $107,516.00 ",successful,1280,US,USD,7/21/20,3/11/21,cat06,scat010
1335,2134,Solomon PLC,Open-architected 24/7 infrastructure," $3,600.00 "," $13,950.00 ",successful,157,GB,GBP,5/31/20,5/13/21,cat05,scat013
1171,5786,Miller-Hubbard,Digitized 6thgeneration Local Area Network," $2,800.00 "," $12,797.00 ",successful,194,US,USD,1/30/21,9/14/21,cat04,scat04
1935,5515,"Miranda, Martinez and Lowery",Innovative actuating artificial intelligence," $2,300.00 "," $6,134.00 ",successful,82,AU,AUD,9/30/20,3/29/21,cat05,scat07
1097,4530,"Munoz, Cherry and Bell",Cross-platform reciprocal budgetary management," $7,100.00 "," $4,899.00 ",failed,70,US,USD,2/12/21,6/29/21,cat04,scat04
1307,4088,Baker-Higgins,Vision-oriented scalable portal," $9,600.00 "," $4,929.00 ",failed,154,US,USD,12/17/20,7/16/21,cat04,scat04
1300,3667,"Johnson, Turner and Carroll",Persevering zero administration knowledge user," $121,600.00 "," $1,424.00 ",failed,22,US,USD,9/29/21,11/21/21,cat04,scat04
2587,3286,Ward PLC,Front-line bottom-line Graphic Interface," $97,100.00 "," $105,817.00 ",successful,4233,US,USD,5/5/20,3/12/21,cat08,scat015
964,4804,"Bradley, Beck and Mayo",Synergized fault-tolerant hierarchy," $43,200.00 "," $136,156.00 ",successful,1297,DK,DKK,10/28/20,8/14/21,cat06,scat019
1093,5768,"Levine, Martin and Hernandez",Expanded asynchronous groupware," $6,800.00 "," $10,723.00 ",successful,165,DK,DKK,2/1/21,5/29/21,cat06,scat019
1199,6098,"Gallegos, Wagner and Gaines",Expanded fault-tolerant emulation," $7,300.00 "," $11,228.00 ",successful,119,US,USD,6/15/21,7/20/21,cat04,scat04
2259,2508,"Hodges, Smith and Kelly",Future-proofed 24hour model," $86,200.00 "," $77,355.00 ",failed,1758,US,USD,5/6/20,2/9/21,cat03,scat03
1169,5779,Macias Inc,Optimized didactic intranet," $8,100.00 "," $6,086.00 ",failed,94,US,USD,9/2/20,8/6/21,cat02,scat08
2575,1717,Cook-Ortiz,Right-sized dedicated standardization," $17,700.00 "," $150,960.00 ",successful,1797,US,USD,6/11/21,8/22/21,cat02,scat018
1889,3368,Jordan-Fischer,Vision-oriented high-level extranet," $6,400.00 "," $8,890.00 ",successful,261,US,USD,3/23/21,9/23/21,cat04,scat04
2267,4265,Pierce-Ramirez,Organized scalable initiative," $7,700.00 "," $14,644.00 ",successful,157,US,USD,9/19/21,11/1/21,cat05,scat05
78,4455,Howell and Sons,Enhanced regional moderator," $116,300.00 "," $116,583.00 ",successful,3533,US,USD,5/10/21,11/19/21,cat04,scat04
55,2940,"Garcia, Dunn and Richardson",Automated even-keeled emulation," $9,100.00 "," $12,991.00 ",successful,155,US,USD,10/11/20,3/10/21,cat03,scat03
725,6144,Lawson and Sons,Reverse-engineered multi-tasking product," $1,500.00 "," $8,447.00 ",successful,132,IT,EUR,3/21/21,5/25/21,cat03,scat09
1927,3657,Porter-Hicks,De-engineered next generation parallelism," $8,800.00 "," $2,703.00 ",failed,33,US,USD,2/22/21,6/21/21,cat08,scat015
398,1537,Rodriguez-Hansen,Intuitive cohesive groupware," $8,800.00 "," $8,747.00 ",canceled,94,US,USD,9/15/21,10/26/21,cat05,scat05
2554,2116,Williams LLC,Up-sized high-level access," $69,900.00 "," $138,087.00 ",successful,1354,GB,GBP,11/17/21,11/28/21,cat03,scat03
2293,5102,"Cooper, Stanley and Bryant",Phased empowering success," $1,000.00 "," $5,085.00 ",successful,48,US,USD,6/7/21,11/30/21,cat03,scat03
2978,5815,"Miller, Glenn and Adams",Distributed actuating project," $4,700.00 "," $11,174.00 ",successful,110,US,USD,3/22/21,6/9/21,cat01,scat01
1443,4250,"Cole, Salazar and Moreno",Robust motivating orchestration," $3,200.00 "," $10,831.00 ",successful,172,US,USD,2/1/20,2/8/21,cat05,scat07
342,4533,Jones-Ryan,Vision-oriented uniform instruction set," $6,700.00 "," $8,917.00 ",successful,307,US,USD,3/27/21,10/9/21,cat02,scat08
1719,3329,"Hood, Perez and Meadows",Cross-group upward-trending hierarchy, $100.00 , $1.00 ,failed,1,US,USD,4/4/20,3/11/21,cat02,scat02
2004,3606,Bright and Sons,Object-based needs-based info-mediaries," $6,000.00 "," $12,468.00 ",successful,160,US,USD,10/23/21,11/20/21,cat02,scat06
784,4749,Brady Ltd,Open-source reciprocal standardization," $4,900.00 "," $2,505.00 ",failed,31,US,USD,9/28/20,3/31/21,cat07,scat012
3061,2222,Collier LLC,Secured well-modulated projection," $17,100.00 "," $111,502.00 ",successful,1467,CA,CAD,9/9/20,9/5/21,cat02,scat08
559,1939,"Campbell, Thomas and Obrien",Multi-channeled secondary middleware," $171,000.00 "," $194,309.00 ",successful,2662,CA,CAD,7/15/21,10/23/21,cat06,scat014
978,2456,Moses-Terry,Horizontal clear-thinking framework," $23,400.00 "," $23,956.00 ",successful,452,AU,AUD,4/6/21,7/20/21,cat04,scat04
1387,2794,Williams and Sons,Profound composite core," $2,400.00 "," $8,558.00 ",successful,158,US,USD,6/29/21,10/21/21,cat01,scat01
499,2648,"Miranda, Gray and Hale",Programmable disintermediate matrices," $5,300.00 "," $7,413.00 ",successful,225,CH,CHF,8/30/21,12/3/21,cat05,scat013
1439,2545,"Ayala, Crawford and Taylor",Realigned 5thgeneration knowledge user," $4,000.00 "," $2,778.00 ",failed,35,US,USD,2/16/21,1/17/22,cat01,scat01
3130,3273,Martinez Ltd,Multi-layered upward-trending groupware," $7,300.00 "," $2,594.00 ",failed,63,US,USD,10/31/20,11/12/21,cat04,scat04
1526,6155,Lee PLC,Re-contextualized leadingedge firmware," $2,000.00 "," $5,033.00 ",successful,65,US,USD,2/2/21,9/17/21,cat03,scat09
1229,6064,"Young, Ramsey and Powell",Devolved disintermediate analyzer," $8,800.00 "," $9,317.00 ",successful,163,US,USD,12/26/20,9/7/21,cat04,scat04
780,1729,Lewis and Sons,Profound disintermediate open system," $3,500.00 "," $6,560.00 ",successful,85,US,USD,5/12/21,8/12/21,cat04,scat04
936,4969,Davis-Johnson,Automated reciprocal protocol," $1,400.00 "," $5,415.00 ",successful,217,US,USD,8/22/20,8/3/21,cat05,scat020
2820,3402,Stevenson-Thompson,Automated static workforce," $4,200.00 "," $14,577.00 ",successful,150,US,USD,1/25/21,2/21/21,cat05,scat013
3118,2810,"Ellis, Smith and Armstrong",Horizontal attitude-oriented help-desk," $81,000.00 "," $150,515.00 ",successful,3272,US,USD,7/1/21,10/21/21,cat04,scat04
750,2217,Jackson-Brown,Versatile 5thgeneration matrices," $182,800.00 "," $79,045.00 ",canceled,898,US,USD,6/28/21,12/17/21,cat08,scat015
2948,5140,"Kane, Pruitt and Rivera",Cross-platform next generation service-desk," $4,800.00 "," $7,797.00 ",successful,300,US,USD,11/23/21,1/14/22,cat01,scat01
1818,4497,"Wood, Buckley and Meza",Front-line web-enabled installation," $7,000.00 "," $12,939.00 ",successful,126,US,USD,9/23/20,4/29/21,cat04,scat04
1715,5100,Brown-Williams,Multi-channeled responsive product," $161,900.00 "," $38,376.00 ",failed,526,US,USD,6/8/20,4/7/21,cat05,scat07
2667,3390,Hansen-Austin,Adaptive demand-driven encryption," $7,700.00 "," $6,920.00 ",failed,121,US,USD,5/11/20,3/18/21,cat04,scat04
2818,1926,Santana-George,Re-engineered client-driven knowledge user," $71,500.00 "," $194,912.00 ",successful,2320,US,USD,3/16/21,6/26/21,cat04,scat04
175,3264,Davis LLC,Compatible logistical paradigm," $4,700.00 "," $7,992.00 ",successful,81,AU,AUD,8/22/21,10/12/21,cat05,scat023
2701,2573,"Vazquez, Ochoa and Clark",Intuitive value-added installation," $42,100.00 "," $79,268.00 ",successful,1887,US,USD,7/17/20,4/11/21,cat08,scat015
338,3628,Chung-Nguyen,Managed discrete parallelism," $40,200.00 "," $139,468.00 ",successful,4358,US,USD,3/21/20,3/7/21,cat08,scat015
1372,3826,Mueller-Harmon,Implemented tangible approach," $7,900.00 "," $5,465.00 ",failed,67,US,USD,12/25/20,12/16/21,cat02,scat02
399,5983,"Dixon, Perez and Banks",Re-engineered encompassing definition," $8,300.00 "," $2,111.00 ",failed,57,CA,CAD,12/29/21,1/16/22,cat08,scat015
2734,5678,Estrada Group,Multi-lateral uniform collaboration," $163,600.00 "," $126,628.00 ",failed,1229,US,USD,11/8/20,1/22/21,cat01,scat01
2663,2093,Lutz Group,Enterprise-wide foreground paradigm," $2,700.00 "," $1,012.00 ",failed,12,IT,EUR,9/7/20,7/5/21,cat02,scat017
2951,5333,Ortiz Inc,Stand-alone incremental parallelism," $1,000.00 "," $5,438.00 ",successful,53,US,USD,2/27/21,3/3/21,cat06,scat010
733,5139,"Craig, Ellis and Miller",Persevering 5thgeneration throughput," $84,500.00 "," $193,101.00 ",successful,2414,US,USD,1/11/21,6/17/21,cat02,scat06
374,3173,Charles Inc,Implemented object-oriented synergy," $81,300.00 "," $31,665.00 ",failed,452,US,USD,12/24/20,12/18/21,cat04,scat04
1949,3333,White-Rosario,Balanced demand-driven definition, $800.00 ," $2,960.00 ",successful,80,US,USD,1/18/21,9/25/21,cat04,scat04
48,2262,Simmons-Villarreal,Customer-focused mobile Graphic Interface," $3,400.00 "," $8,089.00 ",successful,193,US,USD,6/26/20,6/10/21,cat05,scat013
3020,1531,Strickland Group,Horizontal secondary interface," $170,800.00 "," $109,374.00 ",failed,1886,US,USD,5/17/20,4/25/21,cat04,scat04
749,4881,Lynch Ltd,Virtual analyzing collaboration," $1,800.00 "," $2,129.00 ",successful,52,US,USD,6/12/20,4/30/21,cat04,scat04
1336,3928,Sanders LLC,Multi-tiered explicit focus group," $150,600.00 "," $127,745.00 ",failed,1825,US,USD,2/1/21,1/16/22,cat02,scat08
2390,1803,Cooper LLC,Multi-layered systematic knowledgebase," $7,800.00 "," $2,289.00 ",failed,31,US,USD,3/13/21,12/8/21,cat04,scat04
851,2321,Palmer Ltd,Reverse-engineered uniform knowledge user," $5,800.00 "," $12,174.00 ",successful,290,US,USD,10/26/21,11/9/21,cat04,scat04
2394,6234,Santos Group,Secured dynamic capacity," $5,600.00 "," $9,508.00 ",successful,122,US,USD,12/13/20,4/30/21,cat02,scat06
1062,1422,"Christian, Kim and Jimenez",Devolved foreground throughput," $134,400.00 "," $155,849.00 ",successful,1470,US,USD,7/11/21,9/17/21,cat02,scat08
1024,2660,"Williams, Price and Hurley",Synchronized demand-driven infrastructure," $3,000.00 "," $7,758.00 ",successful,165,CA,CAD,12/13/20,8/15/21,cat05,scat05
1261,5361,"Anderson, Parks and Estrada",Realigned discrete structure," $6,000.00 "," $13,835.00 ",successful,182,US,USD,11/2/20,9/4/21,cat06,scat019
2029,3420,Collins-Martinez,Progressive grid-enabled website," $8,400.00 "," $10,770.00 ",successful,199,IT,EUR,10/4/20,7/20/21,cat05,scat05
267,4337,Barrett Inc,Organic cohesive neural-net," $1,700.00 "," $3,208.00 ",successful,56,GB,GBP,12/5/20,12/4/21,cat05,scat020
3140,2338,Adams-Rollins,Integrated demand-driven info-mediaries," $159,800.00 "," $11,108.00 ",failed,107,US,USD,3/25/21,10/4/21,cat04,scat04
